,track_uri,track_name,artist_name,artist_genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature
327,spotify:track:5gTQD1FjKMqUisgSD0uyb1,Dirt Road Down,Travis Denning,"('contemporary country', 'country pop')",0.54,0.87,8,-4.635,1,0.0487,0.0678,0.0,0.12,0.494,97.991,audio_features,5gTQD1FjKMqUisgSD0uyb1,https://api.spotify.com/v1/tracks/5gTQD1FjKMqUisgSD0uyb1,https://api.spotify.com/v1/audio-analysis/5gTQD1FjKMqUisgSD0uyb1,165921,4
328,spotify:track:3cBsEDNhFI9E82vPj3kvi3,Wasted On You,Morgan Wallen,"('contemporary country',)",0.505,0.657,11,-5.24,0,0.0318,0.373,0.00107,0.126,0.252,196.0,audio_features,3cBsEDNhFI9E82vPj3kvi3,https://api.spotify.com/v1/tracks/3cBsEDNhFI9E82vPj3kvi3,https://api.spotify.com/v1/audio-analysis/3cBsEDNhFI9E82vPj3kvi3,178520,3
329,spotify:track:3cBsEDNhFI9E82vPj3kvi3,Wasted On You,Morgan Wallen,"('contemporary country',)",0.505,0.657,11,-5.24,0,0.0318,0.373,0.00107,0.126,0.252,196.0,audio_features,3cBsEDNhFI9E82vPj3kvi3,https://api.spotify.com/v1/tracks/3cBsEDNhFI9E82vPj3kvi3,https://api.spotify.com/v1/audio-analysis/3cBsEDNhFI9E82vPj3kvi3,178520,3
330,spotify:track:3cBsEDNhFI9E82vPj3kvi3,Wasted On You,Morgan Wallen,"('contemporary country',)",0.505,0.657,11,-5.24,0,0.0318,0.373,0.00107,0.126,0.252,196.0,audio_features,3cBsEDNhFI9E82vPj3kvi3,https://api.spotify.com/v1/tracks/3cBsEDNhFI9E82vPj3kvi3,https://api.spotify.com/v1/audio-analysis/3cBsEDNhFI9E82vPj3kvi3,178520,3
331,spotify:track:3cBsEDNhFI9E82vPj3kvi3,Wasted On You,Morgan Wallen,"('contemporary country',)",0.505,0.657,11,-5.24,0,0.0318,0.373,0.00107,0.126,0.252,196.0,audio_features,3cBsEDNhFI9E82vPj3kvi3,https://api.spotify.com/v1/tracks/3cBsEDNhFI9E82vPj3kvi3,https://api.spotify.com/v1/audio-analysis/3cBsEDNhFI9E82vPj3kvi3,178520,3
332,spotify:track:3fA0FKdkPmBa62MSxwewKE,Greener Pasture,Carter Faith,"('contemporary country', 'country pop')",0.63,0.544,0,-7.252,1,0.0287,0.0282,0.0,0.199,0.389,112.942,audio_features,3fA0FKdkPmBa62MSxwewKE,https://api.spotify.com/v1/tracks/3fA0FKdkPmBa62MSxwewKE,https://api.spotify.com/v1/audio-analysis/3fA0FKdkPmBa62MSxwewKE,189443,4
333,spotify:track:3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,Zach Bryan,"('oklahoma country',)",0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,audio_features,3WMj8moIAXJhHsyLaqIIHI,https://api.spotify.com/v1/tracks/3WMj8moIAXJhHsyLaqIIHI,https://api.spotify.com/v1/audio-analysis/3WMj8moIAXJhHsyLaqIIHI,228013,3
334,spotify:track:3TuMOIzXkhKFDNHyQ7Mo8J,Never Wanted To Be That Girl,Carly Pearce,"('contemporary country', 'country')",0.553,0.609,1,-6.436,1,0.0469,0.151,0.0,0.112,0.471,73.903,audio_features,3TuMOIzXkhKFDNHyQ7Mo8J,https://api.spotify.com/v1/tracks/3TuMOIzXkhKFDNHyQ7Mo8J,https://api.spotify.com/v1/audio-analysis/3TuMOIzXkhKFDNHyQ7Mo8J,214416,4
335,spotify:track:3TuMOIzXkhKFDNHyQ7Mo8J,Never Wanted To Be That Girl,Carly Pearce,"('contemporary country', 'country')",0.553,0.609,1,-6.436,1,0.0469,0.151,0.0,0.112,0.471,73.903,audio_features,3TuMOIzXkhKFDNHyQ7Mo8J,https://api.spotify.com/v1/tracks/3TuMOIzXkhKFDNHyQ7Mo8J,https://api.spotify.com/v1/audio-analysis/3TuMOIzXkhKFDNHyQ7Mo8J,214416,4
336,spotify:track:3TuMOIzXkhKFDNHyQ7Mo8J,Never Wanted To Be That Girl,Carly Pearce,"('contemporary country', 'country')",0.553,0.609,1,-6.436,1,0.0469,0.151,0.0,0.112,0.471,73.903,audio_features,3TuMOIzXkhKFDNHyQ7Mo8J,https://api.spotify.com/v1/tracks/3TuMOIzXkhKFDNHyQ7Mo8J,https://api.spotify.com/v1/audio-analysis/3TuMOIzXkhKFDNHyQ7Mo8J,214416,4
337,spotify:track:3TuMOIzXkhKFDNHyQ7Mo8J,Never Wanted To Be That Girl,Carly Pearce,"('contemporary country', 'country')",0.553,0.609,1,-6.436,1,0.0469,0.151,0.0,0.112,0.471,73.903,audio_features,3TuMOIzXkhKFDNHyQ7Mo8J,https://api.spotify.com/v1/tracks/3TuMOIzXkhKFDNHyQ7Mo8J,https://api.spotify.com/v1/audio-analysis/3TuMOIzXkhKFDNHyQ7Mo8J,214416,4
338,spotify:track:6OSa9hgEvituO2SaaYBiwD,Baby I Am,Dalton Dover,(),0.514,0.693,1,-6.428,1,0.0528,0.0961,0.0,0.071,0.46,156.039,audio_features,6OSa9hgEvituO2SaaYBiwD,https://api.spotify.com/v1/tracks/6OSa9hgEvituO2SaaYBiwD,https://api.spotify.com/v1/audio-analysis/6OSa9hgEvituO2SaaYBiwD,176573,4
339,spotify:track:3j1xkzTW8owIphkWV51V9s,Like I Love Country Music,Kane Brown,"('black americana', 'contemporary country', 'country road')",0.542,0.82,8,-6.073,1,0.0432,0.000682,0.000136,0.0561,0.702,124.85,audio_features,3j1xkzTW8owIphkWV51V9s,https://api.spotify.com/v1/tracks/3j1xkzTW8owIphkWV51V9s,https://api.spotify.com/v1/audio-analysis/3j1xkzTW8owIphkWV51V9s,234341,4
340,spotify:track:3vCUelLOtiuNF78p9LNWZF,Soul,Lee Brice,"('contemporary country', 'country', 'country road', 'modern country rock')",0.789,0.642,11,-8.304,1,0.0352,0.357,0.0,0.0985,0.755,121.003,audio_features,3vCUelLOtiuNF78p9LNWZF,https://api.spotify.com/v1/tracks/3vCUelLOtiuNF78p9LNWZF,https://api.spotify.com/v1/audio-analysis/3vCUelLOtiuNF78p9LNWZF,167680,4
341,spotify:track:0XxNamjHxu0ercIQmWNkRT,Wilder Days,Morgan Wade,"('contemporary country',)",0.502,0.662,9,-4.041,1,0.0293,0.00322,0.00274,0.119,0.4,110.917,audio_features,0XxNamjHxu0ercIQmWNkRT,https://api.spotify.com/v1/tracks/0XxNamjHxu0ercIQmWNkRT,https://api.spotify.com/v1/audio-analysis/0XxNamjHxu0ercIQmWNkRT,251293,4
342,spotify:track:7GMXESVLghURYtnMXl7Ngn,If I Were Rock & Roll,Chase Rice,"('contemporary country', 'country', 'country road', 'modern country rock')",0.617,0.84,2,-6.936,1,0.0802,0.0914,1.36e-06,0.0451,0.721,85.998,audio_features,7GMXESVLghURYtnMXl7Ngn,https://api.spotify.com/v1/tracks/7GMXESVLghURYtnMXl7Ngn,https://api.spotify.com/v1/audio-analysis/7GMXESVLghURYtnMXl7Ngn,194667,4
343,spotify:track:4Qum1kECNQrpREev5fvAQ4,Truth About You,Mitchell Tenpenny,"('contemporary country', 'country', 'heartland rock')",0.492,0.708,10,-4.639,1,0.0334,0.0975,0.0,0.12,0.697,161.989,audio_features,4Qum1kECNQrpREev5fvAQ4,https://api.spotify.com/v1/tracks/4Qum1kECNQrpREev5fvAQ4,https://api.spotify.com/v1/audio-analysis/4Qum1kECNQrpREev5fvAQ4,203037,4
344,spotify:track:13G5xv1wUKvJYbK0wYmioN,Circles Around This Town,Maren Morris,"('contemporary country', 'country', 'texas country')",0.591,0.814,4,-4.986,1,0.0468,0.015,0.0,0.117,0.815,149.9,audio_features,13G5xv1wUKvJYbK0wYmioN,https://api.spotify.com/v1/tracks/13G5xv1wUKvJYbK0wYmioN,https://api.spotify.com/v1/audio-analysis/13G5xv1wUKvJYbK0wYmioN,195760,4
345,spotify:track:13G5xv1wUKvJYbK0wYmioN,Circles Around This Town,Maren Morris,"('contemporary country', 'country', 'texas country')",0.591,0.814,4,-4.986,1,0.0468,0.015,0.0,0.117,0.815,149.9,audio_features,13G5xv1wUKvJYbK0wYmioN,https://api.spotify.com/v1/tracks/13G5xv1wUKvJYbK0wYmioN,https://api.spotify.com/v1/audio-analysis/13G5xv1wUKvJYbK0wYmioN,195760,4
346,spotify:track:13G5xv1wUKvJYbK0wYmioN,Circles Around This Town,Maren Morris,"('contemporary country', 'country', 'texas country')",0.591,0.814,4,-4.986,1,0.0468,0.015,0.0,0.117,0.815,149.9,audio_features,13G5xv1wUKvJYbK0wYmioN,https://api.spotify.com/v1/tracks/13G5xv1wUKvJYbK0wYmioN,https://api.spotify.com/v1/audio-analysis/13G5xv1wUKvJYbK0wYmioN,195760,4
347,spotify:track:13G5xv1wUKvJYbK0wYmioN,Circles Around This Town,Maren Morris,"('contemporary country', 'country', 'texas country')",0.591,0.814,4,-4.986,1,0.0468,0.015,0.0,0.117,0.815,149.9,audio_features,13G5xv1wUKvJYbK0wYmioN,https://api.spotify.com/v1/tracks/13G5xv1wUKvJYbK0wYmioN,https://api.spotify.com/v1/audio-analysis/13G5xv1wUKvJYbK0wYmioN,195760,4
348,spotify:track:6Wy1WU6nkioVn681Rom3SP,Can't Do Without Me,Chayce Beckham,(),0.602,0.928,1,-3.601,1,0.0859,0.016,0.0,0.105,0.429,123.121,audio_features,6Wy1WU6nkioVn681Rom3SP,https://api.spotify.com/v1/tracks/6Wy1WU6nkioVn681Rom3SP,https://api.spotify.com/v1/audio-analysis/6Wy1WU6nkioVn681Rom3SP,201147,4
349,spotify:track:7FEu6U2jXAs2URjx93AyTm,Wild as Her,Corey Kent,"('contemporary country', 'country pop')",0.497,0.726,0,-6.018,1,0.0363,0.00331,0.0,0.103,0.418,147.91,audio_features,7FEu6U2jXAs2URjx93AyTm,https://api.spotify.com/v1/tracks/7FEu6U2jXAs2URjx93AyTm,https://api.spotify.com/v1/audio-analysis/7FEu6U2jXAs2URjx93AyTm,201639,4
350,spotify:track:6F7UOC6fPWOkPqybOWBHSv,If I Was a Cowboy,Miranda Lambert,"('contemporary country', 'country', 'country dawn', 'country road')",0.575,0.644,6,-5.68,0,0.0309,0.271,0.0,0.131,0.626,80.07,audio_features,6F7UOC6fPWOkPqybOWBHSv,https://api.spotify.com/v1/tracks/6F7UOC6fPWOkPqybOWBHSv,https://api.spotify.com/v1/audio-analysis/6F7UOC6fPWOkPqybOWBHSv,195013,4
351,spotify:track:6F7UOC6fPWOkPqybOWBHSv,If I Was a Cowboy,Miranda Lambert,"('contemporary country', 'country', 'country dawn', 'country road')",0.575,0.644,6,-5.68,0,0.0309,0.271,0.0,0.131,0.626,80.07,audio_features,6F7UOC6fPWOkPqybOWBHSv,https://api.spotify.com/v1/tracks/6F7UOC6fPWOkPqybOWBHSv,https://api.spotify.com/v1/audio-analysis/6F7UOC6fPWOkPqybOWBHSv,195013,4
352,spotify:track:6F7UOC6fPWOkPqybOWBHSv,If I Was a Cowboy,Miranda Lambert,"('contemporary country', 'country', 'country dawn', 'country road')",0.575,0.644,6,-5.68,0,0.0309,0.271,0.0,0.131,0.626,80.07,audio_features,6F7UOC6fPWOkPqybOWBHSv,https://api.spotify.com/v1/tracks/6F7UOC6fPWOkPqybOWBHSv,https://api.spotify.com/v1/audio-analysis/6F7UOC6fPWOkPqybOWBHSv,195013,4
353,spotify:track:6F7UOC6fPWOkPqybOWBHSv,If I Was a Cowboy,Miranda Lambert,"('contemporary country', 'country', 'country dawn', 'country road')",0.575,0.644,6,-5.68,0,0.0309,0.271,0.0,0.131,0.626,80.07,audio_features,6F7UOC6fPWOkPqybOWBHSv,https://api.spotify.com/v1/tracks/6F7UOC6fPWOkPqybOWBHSv,https://api.spotify.com/v1/audio-analysis/6F7UOC6fPWOkPqybOWBHSv,195013,4
354,spotify:track:19ZzEzb4BVK1wVO4brrmZz,Beers On Me,Dierks Bentley,"('contemporary country', 'country', 'country road')",0.59,0.846,4,-4.251,1,0.0396,0.182,0.0,0.53,0.733,146.028,audio_features,19ZzEzb4BVK1wVO4brrmZz,https://api.spotify.com/v1/tracks/19ZzEzb4BVK1wVO4brrmZz,https://api.spotify.com/v1/audio-analysis/19ZzEzb4BVK1wVO4brrmZz,174681,4
355,spotify:track:19ZzEzb4BVK1wVO4brrmZz,Beers On Me,Dierks Bentley,"('contemporary country', 'country', 'country road')",0.59,0.846,4,-4.251,1,0.0396,0.182,0.0,0.53,0.733,146.028,audio_features,19ZzEzb4BVK1wVO4brrmZz,https://api.spotify.com/v1/tracks/19ZzEzb4BVK1wVO4brrmZz,https://api.spotify.com/v1/audio-analysis/19ZzEzb4BVK1wVO4brrmZz,174681,4
356,spotify:track:19ZzEzb4BVK1wVO4brrmZz,Beers On Me,Dierks Bentley,"('contemporary country', 'country', 'country road')",0.59,0.846,4,-4.251,1,0.0396,0.182,0.0,0.53,0.733,146.028,audio_features,19ZzEzb4BVK1wVO4brrmZz,https://api.spotify.com/v1/tracks/19ZzEzb4BVK1wVO4brrmZz,https://api.spotify.com/v1/audio-analysis/19ZzEzb4BVK1wVO4brrmZz,174681,4
357,spotify:track:19ZzEzb4BVK1wVO4brrmZz,Beers On Me,Dierks Bentley,"('contemporary country', 'country', 'country road')",0.59,0.846,4,-4.251,1,0.0396,0.182,0.0,0.53,0.733,146.028,audio_features,19ZzEzb4BVK1wVO4brrmZz,https://api.spotify.com/v1/tracks/19ZzEzb4BVK1wVO4brrmZz,https://api.spotify.com/v1/audio-analysis/19ZzEzb4BVK1wVO4brrmZz,174681,4
358,spotify:track:4GyD3o5hWoyCuYpdlzZlRL,Doin' This,Luke Combs,"('contemporary country', 'country', 'country road')",0.593,0.552,1,-5.838,1,0.028,0.18,1.71e-05,0.11,0.39,115.0,audio_features,4GyD3o5hWoyCuYpdlzZlRL,https://api.spotify.com/v1/tracks/4GyD3o5hWoyCuYpdlzZlRL,https://api.spotify.com/v1/audio-analysis/4GyD3o5hWoyCuYpdlzZlRL,254181,4
359,spotify:track:4GyD3o5hWoyCuYpdlzZlRL,Doin' This,Luke Combs,"('contemporary country', 'country', 'country road')",0.593,0.552,1,-5.838,1,0.028,0.18,1.71e-05,0.11,0.39,115.0,audio_features,4GyD3o5hWoyCuYpdlzZlRL,https://api.spotify.com/v1/tracks/4GyD3o5hWoyCuYpdlzZlRL,https://api.spotify.com/v1/audio-analysis/4GyD3o5hWoyCuYpdlzZlRL,254181,4
360,spotify:track:4GyD3o5hWoyCuYpdlzZlRL,Doin' This,Luke Combs,"('contemporary country', 'country', 'country road')",0.593,0.552,1,-5.838,1,0.028,0.18,1.71e-05,0.11,0.39,115.0,audio_features,4GyD3o5hWoyCuYpdlzZlRL,https://api.spotify.com/v1/tracks/4GyD3o5hWoyCuYpdlzZlRL,https://api.spotify.com/v1/audio-analysis/4GyD3o5hWoyCuYpdlzZlRL,254181,4
361,spotify:track:4GyD3o5hWoyCuYpdlzZlRL,Doin' This,Luke Combs,"('contemporary country', 'country', 'country road')",0.593,0.552,1,-5.838,1,0.028,0.18,1.71e-05,0.11,0.39,115.0,audio_features,4GyD3o5hWoyCuYpdlzZlRL,https://api.spotify.com/v1/tracks/4GyD3o5hWoyCuYpdlzZlRL,https://api.spotify.com/v1/audio-analysis/4GyD3o5hWoyCuYpdlzZlRL,254181,4
362,spotify:track:3HGnIIdHYIbkowzLk8UHbE,Wishful Drinking (with Sam Hunt),Ingrid Andress,"('contemporary country', 'country pop')",0.678,0.528,10,-7.317,1,0.0551,0.289,0.0,0.0734,0.614,79.018,audio_features,3HGnIIdHYIbkowzLk8UHbE,https://api.spotify.com/v1/tracks/3HGnIIdHYIbkowzLk8UHbE,https://api.spotify.com/v1/audio-analysis/3HGnIIdHYIbkowzLk8UHbE,194545,4
363,spotify:track:7ivOkXLuP1182ZtzA54Vbw,Party Mode,Dustin Lynch,"('contemporary country', 'country', 'country road', 'modern country rock')",0.619,0.916,10,-2.752,0,0.0468,0.0483,4.88e-06,0.246,0.785,114.019,audio_features,7ivOkXLuP1182ZtzA54Vbw,https://api.spotify.com/v1/tracks/7ivOkXLuP1182ZtzA54Vbw,https://api.spotify.com/v1/audio-analysis/7ivOkXLuP1182ZtzA54Vbw,211987,4
364,spotify:track:6JSH36hKFusIabTu1egYO5,Just Drive,Erin Kinsey,"('alt z', 'contemporary country', 'country pop')",0.714,0.766,6,-4.42,1,0.0365,0.0957,0.00183,0.0595,0.665,114.964,audio_features,6JSH36hKFusIabTu1egYO5,https://api.spotify.com/v1/tracks/6JSH36hKFusIabTu1egYO5,https://api.spotify.com/v1/audio-analysis/6JSH36hKFusIabTu1egYO5,147694,4
365,spotify:track:4q9NEq8kUmSZwtNsxL2KJN,Can't Have Mine (Find You A Girl),Dylan Scott,"('contemporary country', 'country', 'country road', 'modern country rock')",0.663,0.502,5,-7.07,1,0.0285,0.791,0.0,0.105,0.371,143.969,audio_features,4q9NEq8kUmSZwtNsxL2KJN,https://api.spotify.com/v1/tracks/4q9NEq8kUmSZwtNsxL2KJN,https://api.spotify.com/v1/audio-analysis/4q9NEq8kUmSZwtNsxL2KJN,183087,4
366,spotify:track:4QakuMSCrvw79FQV55xx6T,Steady Heart,Kameron Marlowe,"('contemporary country',)",0.516,0.481,6,-6.587,1,0.0254,0.00865,1.18e-05,0.226,0.196,144.097,audio_features,4QakuMSCrvw79FQV55xx6T,https://api.spotify.com/v1/tracks/4QakuMSCrvw79FQV55xx6T,https://api.spotify.com/v1/audio-analysis/4QakuMSCrvw79FQV55xx6T,213207,4
367,spotify:track:2ccuOtUjIyx3tPcsnpeBzJ,Flower Shops (feat. Morgan Wallen),ERNEST,"('contemporary country',)",0.527,0.461,7,-5.908,1,0.0269,0.118,0.0,0.0831,0.227,128.153,audio_features,2ccuOtUjIyx3tPcsnpeBzJ,https://api.spotify.com/v1/tracks/2ccuOtUjIyx3tPcsnpeBzJ,https://api.spotify.com/v1/audio-analysis/2ccuOtUjIyx3tPcsnpeBzJ,214405,3
368,spotify:track:2ccuOtUjIyx3tPcsnpeBzJ,Flower Shops (feat. Morgan Wallen),ERNEST,"('contemporary country',)",0.527,0.461,7,-5.908,1,0.0269,0.118,0.0,0.0831,0.227,128.153,audio_features,2ccuOtUjIyx3tPcsnpeBzJ,https://api.spotify.com/v1/tracks/2ccuOtUjIyx3tPcsnpeBzJ,https://api.spotify.com/v1/audio-analysis/2ccuOtUjIyx3tPcsnpeBzJ,214405,3
369,spotify:track:2ccuOtUjIyx3tPcsnpeBzJ,Flower Shops (feat. Morgan Wallen),ERNEST,"('contemporary country',)",0.527,0.461,7,-5.908,1,0.0269,0.118,0.0,0.0831,0.227,128.153,audio_features,2ccuOtUjIyx3tPcsnpeBzJ,https://api.spotify.com/v1/tracks/2ccuOtUjIyx3tPcsnpeBzJ,https://api.spotify.com/v1/audio-analysis/2ccuOtUjIyx3tPcsnpeBzJ,214405,3
370,spotify:track:2ccuOtUjIyx3tPcsnpeBzJ,Flower Shops (feat. Morgan Wallen),ERNEST,"('contemporary country',)",0.527,0.461,7,-5.908,1,0.0269,0.118,0.0,0.0831,0.227,128.153,audio_features,2ccuOtUjIyx3tPcsnpeBzJ,https://api.spotify.com/v1/tracks/2ccuOtUjIyx3tPcsnpeBzJ,https://api.spotify.com/v1/audio-analysis/2ccuOtUjIyx3tPcsnpeBzJ,214405,3
371,spotify:track:3u6YTdxBfx3dzIC5qJ9Afu,Strangers,Maddie & Tae,"('contemporary country', 'country')",0.534,0.632,3,-5.833,1,0.03,0.515,0.0,0.0922,0.227,143.866,audio_features,3u6YTdxBfx3dzIC5qJ9Afu,https://api.spotify.com/v1/tracks/3u6YTdxBfx3dzIC5qJ9Afu,https://api.spotify.com/v1/audio-analysis/3u6YTdxBfx3dzIC5qJ9Afu,212667,4
372,spotify:track:6VVqPBFZIbcmv14zNfOc13,She Likes It (feat. Jake Scott),Russell Dickerson,"('contemporary country', 'country', 'country road', 'modern country rock')",0.79,0.325,4,-11.689,1,0.127,0.509,0.0,0.155,0.539,126.877,audio_features,6VVqPBFZIbcmv14zNfOc13,https://api.spotify.com/v1/tracks/6VVqPBFZIbcmv14zNfOc13,https://api.spotify.com/v1/audio-analysis/6VVqPBFZIbcmv14zNfOc13,163311,4
373,spotify:track:6VVqPBFZIbcmv14zNfOc13,She Likes It (feat. Jake Scott),Russell Dickerson,"('contemporary country', 'country', 'country road', 'modern country rock')",0.79,0.325,4,-11.689,1,0.127,0.509,0.0,0.155,0.539,126.877,audio_features,6VVqPBFZIbcmv14zNfOc13,https://api.spotify.com/v1/tracks/6VVqPBFZIbcmv14zNfOc13,https://api.spotify.com/v1/audio-analysis/6VVqPBFZIbcmv14zNfOc13,163311,4
374,spotify:track:6VVqPBFZIbcmv14zNfOc13,She Likes It (feat. Jake Scott),Russell Dickerson,"('contemporary country', 'country', 'country road', 'modern country rock')",0.79,0.325,4,-11.689,1,0.127,0.509,0.0,0.155,0.539,126.877,audio_features,6VVqPBFZIbcmv14zNfOc13,https://api.spotify.com/v1/tracks/6VVqPBFZIbcmv14zNfOc13,https://api.spotify.com/v1/audio-analysis/6VVqPBFZIbcmv14zNfOc13,163311,4
375,spotify:track:6VVqPBFZIbcmv14zNfOc13,She Likes It (feat. Jake Scott),Russell Dickerson,"('contemporary country', 'country', 'country road', 'modern country rock')",0.79,0.325,4,-11.689,1,0.127,0.509,0.0,0.155,0.539,126.877,audio_features,6VVqPBFZIbcmv14zNfOc13,https://api.spotify.com/v1/tracks/6VVqPBFZIbcmv14zNfOc13,https://api.spotify.com/v1/audio-analysis/6VVqPBFZIbcmv14zNfOc13,163311,4
376,spotify:track:3YaycOQk7PoQpl7YdvmWdX,No Hard Feelings,Old Dominion,"('contemporary country', 'country', 'country road')",0.636,0.866,4,-5.796,1,0.0553,0.243,5.42e-06,0.371,0.963,85.004,audio_features,3YaycOQk7PoQpl7YdvmWdX,https://api.spotify.com/v1/tracks/3YaycOQk7PoQpl7YdvmWdX,https://api.spotify.com/v1/audio-analysis/3YaycOQk7PoQpl7YdvmWdX,191360,4
377,spotify:track:2FGOg7uYBfnspkPOISXTFY,Ghost Story,Carrie Underwood,"('contemporary country', 'country', 'country dawn', 'oklahoma country', 'post-teen pop')",0.479,0.742,7,-5.587,1,0.0539,0.0069,0.000834,0.278,0.454,142.909,audio_features,2FGOg7uYBfnspkPOISXTFY,https://api.spotify.com/v1/tracks/2FGOg7uYBfnspkPOISXTFY,https://api.spotify.com/v1/audio-analysis/2FGOg7uYBfnspkPOISXTFY,181400,3
378,spotify:track:5n4kMW5dn7MHFhXQuJb9zG,Growing Old With You,Restless Road,"('contemporary country',)",0.478,0.516,5,-7.276,1,0.0267,0.403,0.0,0.0823,0.376,80.09,audio_features,5n4kMW5dn7MHFhXQuJb9zG,https://api.spotify.com/v1/tracks/5n4kMW5dn7MHFhXQuJb9zG,https://api.spotify.com/v1/audio-analysis/5n4kMW5dn7MHFhXQuJb9zG,196008,4
379,spotify:track:5J8AKBaUq1WHrzrm9YWlP3,Leave You Alone,Kane Brown,"('black americana', 'contemporary country', 'country road')",0.447,0.538,5,-7.258,1,0.0338,0.119,0.0,0.188,0.453,123.746,audio_features,5J8AKBaUq1WHrzrm9YWlP3,https://api.spotify.com/v1/tracks/5J8AKBaUq1WHrzrm9YWlP3,https://api.spotify.com/v1/audio-analysis/5J8AKBaUq1WHrzrm9YWlP3,214239,3
380,spotify:track:5J8AKBaUq1WHrzrm9YWlP3,Leave You Alone,Kane Brown,"('black americana', 'contemporary country', 'country road')",0.447,0.538,5,-7.258,1,0.0338,0.119,0.0,0.188,0.453,123.746,audio_features,5J8AKBaUq1WHrzrm9YWlP3,https://api.spotify.com/v1/tracks/5J8AKBaUq1WHrzrm9YWlP3,https://api.spotify.com/v1/audio-analysis/5J8AKBaUq1WHrzrm9YWlP3,214239,3
381,spotify:track:5J8AKBaUq1WHrzrm9YWlP3,Leave You Alone,Kane Brown,"('black americana', 'contemporary country', 'country road')",0.447,0.538,5,-7.258,1,0.0338,0.119,0.0,0.188,0.453,123.746,audio_features,5J8AKBaUq1WHrzrm9YWlP3,https://api.spotify.com/v1/tracks/5J8AKBaUq1WHrzrm9YWlP3,https://api.spotify.com/v1/audio-analysis/5J8AKBaUq1WHrzrm9YWlP3,214239,3
382,spotify:track:5J8AKBaUq1WHrzrm9YWlP3,Leave You Alone,Kane Brown,"('black americana', 'contemporary country', 'country road')",0.447,0.538,5,-7.258,1,0.0338,0.119,0.0,0.188,0.453,123.746,audio_features,5J8AKBaUq1WHrzrm9YWlP3,https://api.spotify.com/v1/tracks/5J8AKBaUq1WHrzrm9YWlP3,https://api.spotify.com/v1/audio-analysis/5J8AKBaUq1WHrzrm9YWlP3,214239,3
383,spotify:track:7xNYZeFtrB05pi9tc6lEeb,Pick Me Up,Gabby Barrett,"('contemporary country', 'country pop')",0.472,0.701,2,-4.563,1,0.0369,0.0387,0.0,0.107,0.515,79.805,audio_features,7xNYZeFtrB05pi9tc6lEeb,https://api.spotify.com/v1/tracks/7xNYZeFtrB05pi9tc6lEeb,https://api.spotify.com/v1/audio-analysis/7xNYZeFtrB05pi9tc6lEeb,169440,4
384,spotify:track:2CqfyB7PQznYxHNSmmF6lE,Learn From It,Conner Smith,"('contemporary country', 'country pop')",0.599,0.899,4,-3.574,1,0.0492,0.129,0.0,0.333,0.792,91.036,audio_features,2CqfyB7PQznYxHNSmmF6lE,https://api.spotify.com/v1/tracks/2CqfyB7PQznYxHNSmmF6lE,https://api.spotify.com/v1/audio-analysis/2CqfyB7PQznYxHNSmmF6lE,179173,4
385,spotify:track:5fjoMV6IwPKFsmm0LQuv0m,Lost My Heartbreak,David J,"('contemporary country',)",0.56,0.802,11,-5.428,1,0.0373,0.0863,0.0,0.116,0.423,103.059,audio_features,5fjoMV6IwPKFsmm0LQuv0m,https://api.spotify.com/v1/tracks/5fjoMV6IwPKFsmm0LQuv0m,https://api.spotify.com/v1/audio-analysis/5fjoMV6IwPKFsmm0LQuv0m,157213,3
386,spotify:track:77oKig47u34qCCFWKMfu1e,AA,Walker Hayes,"('contemporary country', 'country', 'country road', 'modern country rock')",0.635,0.747,4,-6.227,1,0.0293,0.00313,0.0,0.346,0.753,104.027,audio_features,77oKig47u34qCCFWKMfu1e,https://api.spotify.com/v1/tracks/77oKig47u34qCCFWKMfu1e,https://api.spotify.com/v1/audio-analysis/77oKig47u34qCCFWKMfu1e,189560,4
387,spotify:track:77oKig47u34qCCFWKMfu1e,AA,Walker Hayes,"('contemporary country', 'country', 'country road', 'modern country rock')",0.635,0.747,4,-6.227,1,0.0293,0.00313,0.0,0.346,0.753,104.027,audio_features,77oKig47u34qCCFWKMfu1e,https://api.spotify.com/v1/tracks/77oKig47u34qCCFWKMfu1e,https://api.spotify.com/v1/audio-analysis/77oKig47u34qCCFWKMfu1e,189560,4
388,spotify:track:77oKig47u34qCCFWKMfu1e,AA,Walker Hayes,"('contemporary country', 'country', 'country road', 'modern country rock')",0.635,0.747,4,-6.227,1,0.0293,0.00313,0.0,0.346,0.753,104.027,audio_features,77oKig47u34qCCFWKMfu1e,https://api.spotify.com/v1/tracks/77oKig47u34qCCFWKMfu1e,https://api.spotify.com/v1/audio-analysis/77oKig47u34qCCFWKMfu1e,189560,4
